match_id,date,map,team_a_players,team_b_players
1043062,2024-10-12,Land Nomad,"[751100943218507815, 354904864066764804, 695276693362835466, 828672992976437267]","[458557005385302026, 512487301717295104, 715923016412037221, 1010781418458206329]"
1043059,2024-10-12,Land Nomad,"[458557005385302026, 751100943218507815, 695276693362835466, 828672992976437267]","[512487301717295104, 354904864066764804, 649505118152294421, 715923016412037221]"
1043040,2024-10-12,African Clearing,"[512487301717295104, 354904864066764804, 715923016412037221, 1010781418458206329]","[751100943218507815, 695276693362835466, 649505118152294421, 828672992976437267]"
1043038,2024-10-12,African Clearing,"[1104364176668905622, 354904864066764804, 649505118152294421, 1010781418458206329]","[512487301717295104, 751100943218507815, 695276693362835466, 828672992976437267]"
1043029,2024-10-12,African Clearing,"[354904864066764804, 715923016412037221, 1010781418458206329]","[695276693362835466, 649505118152294421, 828672992976437267]"
1042983,2024-10-12,Land Nomad,"[354904864066764804, 1010781418458206329, 354990093980663809]","[695276693362835466, 715923016412037221, 828672992976437267]"
1042976,2024-10-12,African Clearing,"[354904864066764804, 1010781418458206329, 354990093980663809]","[695276693362835466, 715923016412037221, 828672992976437267]"
1042960,2024-10-12,Land Nomad,"[354904864066764804, 1010781418458206329, 828672992976437267]","[695276693362835466, 715923016412037221, 354990093980663809]"
1042934,2024-10-12,African Clearing,"[715923016412037221, 1010781418458206329, 354990093980663809]","[695276693362835466, 797796953269338133, 828672992976437267]"
1042512,2024-10-11,Land Nomad,"[354904864066764804, 695276693362835466, 1010781418458206329]","[512487301717295104, 715923016412037221, 739435983707308062]"
1042481,2024-10-11,African Clearing,"[354904864066764804, 1024061084233125888, 1010781418458206329, 797796953269338133]","[695276693362835466, 766331860803780629, 715923016412037221, 354990093980663809]"
1042462,2024-10-11,Land Nomad,"[354904864066764804, 1024061084233125888, 1010781418458206329, 354990093980663809]","[458557005385302026, 695276693362835466, 828672992976437267, 581434797117669386]"
1042461,2024-10-11,Land Nomad,"[458557005385302026, 695276693362835466, 828672992976437267, 581434797117669386]","[509251341105889280, 1024061084233125888, 1010781418458206329, 354990093980663809]"
1042460,2024-10-11,Land Nomad,"[509251341105889280, 354904864066764804, 1010781418458206329, 828672992976437267]","[458557005385302026, 695276693362835466, 1024061084233125888, 581434797117669386]"
1042444,2024-10-11,African Clearing,"[354904864066764804, 695276693362835466, 354990093980663809, 581434797117669386]","[511604233267707925, 1024061084233125888, 1010781418458206329, 295006655702237184]"
1042414,2024-10-11,Land Nomad,"[695276693362835466, 715923016412037221, 1010781418458206329]","[354904864066764804, 1024061084233125888, 828672992976437267]"
1042384,2024-10-11,African Clearing,"[509251341105889280, 354904864066764804, 1010781418458206329, 828672992976437267]","[458557005385302026, 695276693362835466, 715923016412037221, 581434797117669386]"
1042378,2024-10-11,Land Nomad,"[509251341105889280, 695276693362835466, 581434797117669386]","[458557005385302026, 1010781418458206329, 828672992976437267]"
1042362,2024-10-11,African Clearing,"[1024061084233125888, 739435983707308062]","[509251341105889280, 581434797117669386]"
1039695,2024-10-06,African Clearing,"[1033770965127135333, 695276693362835466, 715923016412037221, 739435983707308062]","[458557005385302026, 649505118152294421, 1024061084233125888, 354990093980663809]"
1039675,2024-10-06,Land Nomad,"[458557005385302026, 649505118152294421, 715923016412037221, 739435983707308062]","[1033770965127135333, 695276693362835466, 1024061084233125888, 354990093980663809]"
1039672,2024-10-06,Land Nomad,"[695276693362835466, 649505118152294421, 715923016412037221]","[1033770965127135333, 1024061084233125888, 739435983707308062]"
1039583,2024-10-06,Land Nomad,"[458557005385302026, 695276693362835466, 649505118152294421, 739435983707308062]","[1033770965127135333, 695309066771365970, 511604233267707925, 354990093980663809]"
1039517,2024-10-06,African Clearing,"[1033770965127135333, 695309066771365970, 511604233267707925, 354990093980663809]","[458557005385302026, 695276693362835466, 649505118152294421, 739435983707308062]"
1039468,2024-10-06,Land Nomad,"[695309066771365970, 695276693362835466, 715923016412037221, 354990093980663809]","[509251341105889280, 649505118152294421, 511604233267707925, 1093481859607957514]"
1039444,2024-10-06,African Clearing,"[695276693362835466, 649505118152294421, 295006655702237184, 354990093980663809]","[509251341105889280, 511604233267707925, 715923016412037221, 1093481859607957514]"
1039441,2024-10-06,African Clearing,"[695276693362835466, 649505118152294421, 511604233267707925]","[509251341105889280, 715923016412037221, 354990093980663809, 1093481859607957514]"
1039435,2024-10-06,African Clearing,"[695309066771365970, 649505118152294421, 715923016412037221, 354990093980663809]","[509251341105889280, 695276693362835466, 511604233267707925, 1093481859607957514]"
1039427,2024-10-06,African Clearing,"[695309066771365970, 695276693362835466, 1093481859607957514]","[509251341105889280, 511604233267707925, 354990093980663809]"
1038927,2024-10-05,Land Nomad,"[695309066771365970, 695276693362835466, 295006655702237184]","[435111409320198167, 715923016412037221, 354990093980663809, 1093481859607957514]"
1038908,2024-10-05,African Clearing,"[695309066771365970, 695276693362835466, 295006655702237184]","[435111409320198167, 715923016412037221, 354990093980663809, 1093481859607957514]"
1036877,2024-10-02,African Clearing,"[354904864066764804, 695276693362835466, 828672992976437267]","[512487301717295104, 739435983707308062, 797796953269338133]"
1036830,2024-10-02,African Clearing,"[573073267766722561, 512487301717295104, 739435983707308062]","[354904864066764804, 695276693362835466, 354990093980663809, 828672992976437267]"
1036829,2024-10-02,African Clearing,"[512487301717295104, 354904864066764804, 695276693362835466, 828672992976437267]","[573073267766722561, 751100943218507815, 739435983707308062, 354990093980663809]"
1035406,2024-09-29,Land Nomad,"[573073267766722561, 1024061084233125888, 739435983707308062]","[1033770965127135333, 511604233267707925, 435111409320198167]"
1035374,2024-09-29,African Clearing,"[1033770965127135333, 511604233267707925, 328978193312776212, 1010781418458206329]","[695309066771365970, 649505118152294421, 1024061084233125888, 435111409320198167]"
1035371,2024-09-29,African Clearing,"[1033770965127135333, 328978193312776212, 435111409320198167, 1010781418458206329]","[695309066771365970, 511604233267707925, 1024061084233125888, 739435983707308062]"
1035368,2024-09-29,African Clearing,"[573073267766722561, 511604233267707925, 435111409320198167, 739435983707308062]","[1033770965127135333, 695309066771365970, 1024061084233125888, 1010781418458206329]"
1035341,2024-09-29,Land Nomad,"[1033770965127135333, 435111409320198167, 1010781418458206329]","[695309066771365970, 328978193312776212, 1024061084233125888]"
1035328,2024-09-29,African Clearing,"[1033770965127135333, 328978193312776212, 435111409320198167, 1093481859607957514]","[695309066771365970, 1024061084233125888, 715923016412037221, 1010781418458206329]"
1035293,2024-09-29,Land Nomad,"[695309066771365970, 1010781418458206329, 1093481859607957514]","[328978193312776212, 715923016412037221, 828672992976437267]"
1035223,2024-09-29,African Clearing,"[695276693362835466, 511604233267707925, 1024061084233125888, 1010781418458206329]","[695309066771365970, 328978193312776212, 715923016412037221, 354990093980663809]"
1035197,2024-09-29,Land Nomad,"[695309066771365970, 695276693362835466, 328978193312776212, 1010781418458206329]","[1033770965127135333, 511604233267707925, 715923016412037221, 354990093980663809]"
1035178,2024-09-29,African Clearing,"[751100943218507815, 695276693362835466, 511604233267707925, 1010781418458206329]","[1033770965127135333, 695309066771365970, 715923016412037221, 739435983707308062]"
1035161,2024-09-29,Land Nomad,"[751100943218507815, 695276693362835466, 739435983707308062]","[695309066771365970, 715923016412037221, 1010781418458206329]"
1035101,2024-09-29,African Clearing,"[695276693362835466, 715923016412037221, 739435983707308062]","[511604233267707925, 328978193312776212, 1010781418458206329]"
1035072,2024-09-29,Land Nomad,"[695309066771365970, 695276693362835466, 511604233267707925, 581434797117669386]","[1033770965127135333, 715923016412037221, 739435983707308062, 1010781418458206329]"
1035035,2024-09-29,African Clearing,"[1033770965127135333, 511604233267707925, 715923016412037221]","[695276693362835466, 739435983707308062, 1010781418458206329, 581434797117669386]"
1035029,2024-09-29,African Clearing,"[1033770965127135333, 739435983707308062, 1010781418458206329]","[695276693362835466, 511604233267707925, 715923016412037221]"
1030668,2024-09-22,Land Nomad,"[1241745368077697135, 511604233267707925, 715923016412037221]","[354904864066764804, 695276693362835466, 649505118152294421]"
1030644,2024-09-22,African Clearing,"[1241745368077697135, 354904864066764804, 695276693362835466, 828672992976437267]","[1033770965127135333, 512487301717295104, 715923016412037221, 720985032155594802]"
1030620,2024-09-22,Land Nomad,"[512487301717295104, 695276693362835466, 649505118152294421, 828672992976437267]","[1241745368077697135, 695309066771365970, 328978193312776212, 736088924115435550]"
1030593,2024-09-22,African Clearing,"[695276693362835466, 649505118152294421, 715923016412037221]","[1241745368077697135, 328978193312776212, 354990093980663809]"
1030591,2024-09-22,African Clearing,"[695309066771365970, 511604233267707925, 435111409320198167, 797796953269338133]","[1033770965127135333, 354904864066764804, 720985032155594802, 828672992976437267]"
1030569,2024-09-22,Land Nomad,"[1241745368077697135, 695276693362835466, 715923016412037221, 720985032155594802]","[751100943218507815, 649505118152294421, 328978193312776212, 739435983707308062]"
1030566,2024-09-22,Land Nomad,"[751100943218507815, 354904864066764804, 695276693362835466, 720985032155594802]","[1241745368077697135, 511604233267707925, 328978193312776212, 739435983707308062]"
1030541,2024-09-22,African Clearing,"[1241745368077697135, 1033770965127135333, 739435983707308062, 720985032155594802]","[695309066771365970, 751100943218507815, 695276693362835466, 435111409320198167]"
1030535,2024-09-22,African Clearing,"[509251341105889280, 695276693362835466, 720985032155594802, 354990093980663809]","[1033770965127135333, 695309066771365970, 739435983707308062, 736088924115435550]"
1030493,2024-09-22,Land Nomad,"[509251341105889280, 695276693362835466, 354990093980663809, 736088924115435550]","[511604233267707925, 435111409320198167, 715923016412037221, 1010781418458206329]"
1030462,2024-09-22,African Clearing,"[354904864066764804, 511604233267707925, 715923016412037221, 354990093980663809]","[1033770965127135333, 695309066771365970, 1010781418458206329, 1093481859607957514]"
1030426,2024-09-22,Land Nomad,"[1033770965127135333, 354904864066764804, 1010781418458206329, 1093481859607957514]","[751100943218507815, 695276693362835466, 739435983707308062, 828672992976437267]"
1030400,2024-09-22,African Clearing,"[695309066771365970, 695276693362835466, 511604233267707925, 828672992976437267]","[751100943218507815, 354904864066764804, 739435983707308062, 1010781418458206329]"
1030387,2024-09-22,Land Nomad,"[1033770965127135333, 751100943218507815, 354990093980663809, 828672992976437267]","[354904864066764804, 511604233267707925, 715923016412037221, 1010781418458206329]"
1030385,2024-09-22,Land Nomad,"[1033770965127135333, 695276693362835466, 715923016412037221, 1010781418458206329]","[751100943218507815, 354904864066764804, 511604233267707925, 828672992976437267]"
1030349,2024-09-22,African Clearing,"[354904864066764804, 695276693362835466, 511604233267707925, 828672992976437267]","[1033770965127135333, 751100943218507815, 1010781418458206329, 354990093980663809]"
1030022,2024-09-21,African Clearing,"[512487301717295104, 695309066771365970, 715923016412037221, 1010781418458206329]","[1033770965127135333, 695276693362835466, 435111409320198167, 739435983707308062]"
1029999,2024-09-21,Land Nomad,"[1033770965127135333, 695276693362835466, 435111409320198167, 828672992976437267]","[512487301717295104, 695309066771365970, 739435983707308062, 1010781418458206329]"
1029971,2024-09-21,African Clearing,"[751100943218507815, 649505118152294421, 695276693362835466, 1010781418458206329]","[354904864066764804, 695309066771365970, 715923016412037221, 739435983707308062]"
1029938,2024-09-21,Land Nomad,"[354904864066764804, 715923016412037221, 1010781418458206329]","[649505118152294421, 695276693362835466, 828672992976437267]"
1029937,2024-09-21,Land Nomad,"[354904864066764804, 715923016412037221, 1010781418458206329]","[649505118152294421, 695276693362835466, 828672992976437267]"
1029880,2024-09-21,African Clearing,"[511604233267707925, 1010781418458206329, 354990093980663809, 828672992976437267]","[751100943218507815, 695276693362835466, 1093481859607957514, 736088924115435550]"
1029859,2024-09-21,Land Nomad,"[649505118152294421, 695276693362835466, 354990093980663809, 828672992976437267]","[512487301717295104, 511604233267707925, 715923016412037221, 1093481859607957514]"
1029831,2024-09-21,African Clearing,"[512487301717295104, 354904864066764804, 715923016412037221, 354990093980663809]","[509251341105889280, 695276693362835466, 511604233267707925, 797796953269338133]"
1029828,2024-09-21,African Clearing,"[512487301717295104, 354904864066764804, 715923016412037221, 736088924115435550]","[509251341105889280, 695276693362835466, 354990093980663809, 797796953269338133]"
1029814,2024-09-21,Land Nomad,"[512487301717295104, 511604233267707925, 354990093980663809, 828672992976437267]","[509251341105889280, 695276693362835466, 715923016412037221, 736088924115435550]"
1029813,2024-09-21,Land Nomad,"[509251341105889280, 695276693362835466, 511604233267707925, 736088924115435550]","[512487301717295104, 354904864066764804, 354990093980663809, 828672992976437267]"
1029811,2024-09-21,Land Nomad,"[354904864066764804, 695276693362835466, 797796953269338133, 828672992976437267]","[512487301717295104, 511604233267707925, 715923016412037221, 736088924115435550]"
1029794,2024-09-21,African Clearing,"[509251341105889280, 354904864066764804, 739435983707308062, 354990093980663809]","[751100943218507815, 695276693362835466, 511604233267707925, 828672992976437267]"
1029792,2024-09-21,African Clearing,"[512487301717295104, 751100943218507815, 739435983707308062, 828672992976437267]","[354904864066764804, 695276693362835466, 715923016412037221, 354990093980663809]"
1029791,2024-09-21,African Clearing,"[751100943218507815, 695276693362835466, 511604233267707925, 828672992976437267]","[509251341105889280, 354904864066764804, 739435983707308062, 354990093980663809]"
1029781,2024-09-21,African Clearing,"[512487301717295104, 354904864066764804, 739435983707308062, 1093481859607957514]","[751100943218507815, 695276693362835466, 354990093980663809, 828672992976437267]"
1029727,2024-09-21,Land Nomad,"[512487301717295104, 354904864066764804, 511604233267707925, 715923016412037221]","[573073267766722561, 695276693362835466, 435111409320198167, 797796953269338133]"
1029712,2024-09-21,Land Nomad,"[573073267766722561, 695276693362835466, 511604233267707925, 354990093980663809]","[512487301717295104, 695309066771365970, 354904864066764804, 435111409320198167]"
1029677,2024-09-21,African Clearing,"[695309066771365970, 695276693362835466, 435111409320198167, 715923016412037221]","[512487301717295104, 354904864066764804, 511604233267707925, 354990093980663809]"
1029282,2024-09-20,African Clearing,"[573073267766722561, 509251341105889280, 695309066771365970]","[1033770965127135333, 715923016412037221, 1024061084233125888, 739435983707308062]"
1029261,2024-09-20,African Clearing,"[573073267766722561, 715923016412037221, 1024061084233125888, 1093481859607957514]","[509251341105889280, 695309066771365970, 739435983707308062, 1010781418458206329]"
1029238,2024-09-20,African Clearing,"[509251341105889280, 751100943218507815, 1024061084233125888, 1010781418458206329]","[573073267766722561, 695309066771365970, 739435983707308062, 736088924115435550]"
1029215,2024-09-20,Land Nomad,"[509251341105889280, 751100943218507815, 1024061084233125888, 828672992976437267]","[573073267766722561, 695309066771365970, 739435983707308062, 736088924115435550]"
1029192,2024-09-20,African Clearing,"[573073267766722561, 828672992976437267, 736088924115435550]","[695309066771365970, 1024061084233125888, 1010781418458206329]"
1029167,2024-09-20,African Clearing,"[573073267766722561, 1010781418458206329, 828672992976437267]","[509251341105889280, 695309066771365970, 1215696184048492608]"
1026456,2024-09-15,Land Nomad,"[1241745368077697135, 695276693362835466, 1010781418458206329]","[509251341105889280, 695309066771365970, 715923016412037221]"
1026414,2024-09-15,African Clearing,"[509251341105889280, 695309066771365970, 695276693362835466, 435111409320198167]","[1241745368077697135, 1033770965127135333, 715923016412037221, 1010781418458206329]"
1026389,2024-09-15,Land Nomad,"[509251341105889280, 695309066771365970, 695276693362835466, 715923016412037221]","[1241745368077697135, 1033770965127135333, 435111409320198167, 1010781418458206329]"
1026366,2024-09-15,African Clearing,"[509251341105889280, 695309066771365970, 1010781418458206329]","[1241745368077697135, 435111409320198167, 715923016412037221]"
1026361,2024-09-15,African Clearing,"[695309066771365970, 328978193312776212, 435111409320198167]","[1241745368077697135, 715923016412037221, 1010781418458206329]"
1026331,2024-09-15,Land Nomad,"[1241745368077697135, 435111409320198167, 1010781418458206329]","[695309066771365970, 695276693362835466, 715923016412037221]"
1026313,2024-09-15,African Clearing,"[1241745368077697135, 328978193312776212, 715923016412037221]","[1033770965127135333, 695276693362835466, 295006655702237184]"
1026307,2024-09-15,African Clearing,"[1033770965127135333, 695276693362835466, 715923016412037221, 295006655702237184]","[1241745368077697135, 695309066771365970, 328978193312776212, 736088924115435550]"
1026301,2024-09-15,African Clearing,"[1241745368077697135, 695309066771365970, 715923016412037221]","[1033770965127135333, 695276693362835466, 328978193312776212]"
1026279,2024-09-15,Land Nomad,"[1033770965127135333, 695309066771365970, 695276693362835466]","[1241745368077697135, 354904864066764804, 715923016412037221]"
1025810,2024-09-14,African Clearing,"[509251341105889280, 751100943218507815, 736088924115435550]","[354904864066764804, 695309066771365970, 715923016412037221]"
1025793,2024-09-14,Land Nomad,"[509251341105889280, 751100943218507815, 736088924115435550]","[354904864066764804, 695309066771365970, 715923016412037221]"
1025786,2024-09-14,Land Nomad,"[509251341105889280, 751100943218507815, 581434797117669386]","[354904864066764804, 695309066771365970, 715923016412037221]"
1025633,2024-09-14,African Clearing,"[512487301717295104, 511604233267707925, 739435983707308062, 354990093980663809]","[354904864066764804, 435111409320198167, 715923016412037221, 797796953269338133]"
1025630,2024-09-14,African Clearing,"[512487301717295104, 354904864066764804, 797796953269338133, 354990093980663809]","[509251341105889280, 435111409320198167, 715923016412037221, 739435983707308062]"
1025619,2024-09-14,Land Nomad,"[509251341105889280, 435111409320198167, 739435983707308062]","[512487301717295104, 354904864066764804, 797796953269338133]"
1025596,2024-09-14,African Clearing,"[512487301717295104, 435111409320198167, 739435983707308062]","[1241745368077697135, 715923016412037221, 295006655702237184]"
1025575,2024-09-14,Land Nomad,"[512487301717295104, 354904864066764804, 695276693362835466, 295006655702237184]","[1241745368077697135, 511604233267707925, 715923016412037221, 739435983707308062]"
1025571,2024-09-14,Land Nomad,"[512487301717295104, 354904864066764804, 511604233267707925]","[1241745368077697135, 695276693362835466, 715923016412037221]"
1025553,2024-09-14,African Clearing,"[751100943218507815, 354904864066764804, 739435983707308062]","[695276693362835466, 511604233267707925, 715923016412037221]"
1025535,2024-09-14,Land Nomad,"[751100943218507815, 695276693362835466, 511604233267707925]","[1241745368077697135, 354904864066764804, 715923016412037221]"
1025529,2024-09-14,African Clearing,"[695276693362835466, 354904864066764804, 511604233267707925, 715923016412037221]","[1241745368077697135, 751100943218507815, 739435983707308062, 797796953269338133]"
1025523,2024-09-14,African Clearing,"[751100943218507815, 512487301717295104, 715923016412037221, 739435983707308062]","[695276693362835466, 354904864066764804, 511604233267707925, 797796953269338133]"
1025521,2024-09-14,African Clearing,"[751100943218507815, 695276693362835466, 354904864066764804]","[511604233267707925, 715923016412037221, 739435983707308062, 797796953269338133]"
1025513,2024-09-14,African Clearing,"[751100943218507815, 354904864066764804, 511604233267707925]","[1241745368077697135, 695276693362835466, 739435983707308062]"
1025498,2024-09-14,Land Nomad,"[751100943218507815, 695276693362835466, 739435983707308062]","[1241745368077697135, 354904864066764804, 354990093980663809]"
1024840,2024-09-13,African Clearing,"[512487301717295104, 695309066771365970, 354904864066764804, 295006655702237184]","[751100943218507815, 695276693362835466, 1010781418458206329, 354990093980663809]"
1024809,2024-09-13,Land Nomad,"[509251341105889280, 751100943218507815, 1010781418458206329, 354990093980663809]","[695276693362835466, 512487301717295104, 354904864066764804, 295006655702237184]"
1024801,2024-09-13,Land Nomad,"[751100943218507815, 695309066771365970, 354904864066764804, 295006655702237184]","[509251341105889280, 695276693362835466, 715923016412037221, 1010781418458206329]"
1021634,2024-09-08,Land Nomad,"[1033770965127135333, 509251341105889280, 1024061084233125888, 354990093980663809]","[695309066771365970, 512487301717295104, 766331860803780629, 328978193312776212]"
1021567,2024-09-08,African Clearing,"[509251341105889280, 512487301717295104, 1010781418458206329, 295006655702237184]","[695276693362835466, 695309066771365970, 328978193312776212, 736088924115435550]"
1021551,2024-09-08,Land Nomad,"[695276693362835466, 695309066771365970, 328978193312776212, 295006655702237184]","[509251341105889280, 751100943218507815, 1010781418458206329, 354990093980663809]"
1021535,2024-09-08,African Clearing,"[509251341105889280, 751100943218507815, 715923016412037221, 797796953269338133]","[695276693362835466, 695309066771365970, 354904864066764804, 354990093980663809]"
1021531,2024-09-08,Land Nomad,"[695276693362835466, 695309066771365970, 354904864066764804, 797796953269338133]","[509251341105889280, 751100943218507815, 828672992976437267, 354990093980663809]"
1021519,2024-09-08,African Clearing,"[695309066771365970, 354904864066764804, 715923016412037221, 354990093980663809]","[509251341105889280, 695276693362835466, 828672992976437267, 581434797117669386]"
1021510,2024-09-08,Land Nomad,"[354904864066764804, 715923016412037221, 354990093980663809, 581434797117669386]","[509251341105889280, 828672992976437267, 797796953269338133, 736088924115435550]"
1021509,2024-09-08,Land Nomad,"[509251341105889280, 354904864066764804, 797796953269338133]","[715923016412037221, 828672992976437267, 354990093980663809, 581434797117669386]"
1021505,2024-09-08,Land Nomad,"[509251341105889280, 715923016412037221, 828672992976437267, 354990093980663809]","[695276693362835466, 354904864066764804, 797796953269338133, 581434797117669386]"
1021503,2024-09-08,Land Nomad,"[715923016412037221, 828672992976437267, 354990093980663809]","[354904864066764804, 797796953269338133, 581434797117669386]"
1021476,2024-09-08,African Clearing,"[695276693362835466, 695309066771365970, 766331860803780629, 715923016412037221]","[509251341105889280, 751100943218507815, 354904864066764804, 828672992976437267]"
1021456,2024-09-08,Land Nomad,"[509251341105889280, 695309066771365970, 766331860803780629, 715923016412037221]","[695276693362835466, 751100943218507815, 354904864066764804, 828672992976437267]"
1021454,2024-09-08,Land Nomad,"[695309066771365970, 354904864066764804, 766331860803780629]","[1215696184048492608, 695276693362835466, 715923016412037221]"
1021171,2024-09-07,African Clearing,"[695309066771365970, 512487301717295104, 354904864066764804, 1010781418458206329]","[509251341105889280, 695276693362835466, 1024061084233125888, 715923016412037221]"
1021155,2024-09-07,Land Nomad,"[512487301717295104, 695309066771365970, 354904864066764804, 1010781418458206329]","[509251341105889280, 695276693362835466, 328978193312776212, 715923016412037221]"
1021154,2024-09-07,Land Nomad,"[509251341105889280, 695276693362835466, 328978193312776212, 1010781418458206329]","[512487301717295104, 695309066771365970, 435111409320198167, 715923016412037221]"
1021154,2024-09-07,Land Nomad,"[509251341105889280, 695276693362835466, 328978193312776212, 1010781418458206329]","[512487301717295104, 695309066771365970, 435111409320198167, 1024061084233125888]"
1021141,2024-09-07,African Clearing,"[695276693362835466, 328978193312776212, 435111409320198167, 1010781418458206329]","[695309066771365970, 512487301717295104, 1024061084233125888, 715923016412037221]"
1021116,2024-09-07,Land Nomad,"[695309066771365970, 354904864066764804, 435111409320198167, 1010781418458206329]","[695276693362835466, 512487301717295104, 1024061084233125888, 828672992976437267]"
1021090,2024-09-07,African Clearing,"[751100943218507815, 695276693362835466, 295006655702237184, 581434797117669386]","[354904864066764804, 1024061084233125888, 715923016412037221, 828672992976437267]"
1021087,2024-09-07,African Clearing,"[751100943218507815, 695309066771365970, 295006655702237184, 581434797117669386]","[354904864066764804, 1024061084233125888, 715923016412037221, 828672992976437267]"
1021082,2024-09-07,African Clearing,"[354904864066764804, 715923016412037221, 1010781418458206329, 295006655702237184]","[751100943218507815, 1024061084233125888, 828672992976437267, 581434797117669386]"
1021042,2024-09-07,Land Nomad,"[695276693362835466, 695309066771365970, 715923016412037221, 1093481859607957514]","[512487301717295104, 354904864066764804, 1010781418458206329, 828672992976437267]"
1021009,2024-09-07,African Clearing,"[512487301717295104, 695309066771365970, 715923016412037221, 1010781418458206329]","[695276693362835466, 354904864066764804, 766331860803780629, 828672992976437267]"
1021003,2024-09-07,African Clearing,"[354904864066764804, 766331860803780629, 828672992976437267]","[695276693362835466, 715923016412037221, 1010781418458206329]"
1020998,2024-09-07,African Clearing,"[695309066771365970, 354904864066764804, 828672992976437267]","[695276693362835466, 715923016412037221, 1010781418458206329]"
1020952,2024-09-07,Land Nomad,"[354904864066764804, 766331860803780629, 354990093980663809]","[695276693362835466, 715923016412037221, 1010781418458206329]"
1020942,2024-09-07,African Clearing,"[354904864066764804, 766331860803780629, 715923016412037221, 1010781418458206329]","[695276693362835466, 509251341105889280, 354990093980663809, 797796953269338133]"
1020935,2024-09-07,Land Nomad,"[509251341105889280, 354904864066764804, 715923016412037221, 797796953269338133]","[695276693362835466, 766331860803780629, 1010781418458206329, 354990093980663809]"
1020933,2024-09-07,Land Nomad,"[695276693362835466, 509251341105889280, 1010781418458206329]","[354904864066764804, 715923016412037221, 354990093980663809, 797796953269338133]"
1020932,2024-09-07,Land Nomad,"[695276693362835466, 509251341105889280, 1010781418458206329]","[354904864066764804, 715923016412037221, 354990093980663809, 797796953269338133]"
1020926,2024-09-07,Land Nomad,"[509251341105889280, 354904864066764804, 354990093980663809, 797796953269338133]","[695276693362835466, 1010781418458206329, 715923016412037221, 828672992976437267]"
1020921,2024-09-07,Land Nomad,"[509251341105889280, 354904864066764804, 797796953269338133]","[695276693362835466, 1010781418458206329, 715923016412037221]"
1020920,2024-09-07,Land Nomad,"[354904864066764804, 1010781418458206329, 354990093980663809]","[509251341105889280, 715923016412037221, 797796953269338133]"
1020896,2024-09-07,African Clearing,"[695276693362835466, 435111409320198167, 1010781418458206329, 828672992976437267]","[751100943218507815, 354904864066764804, 715923016412037221, 354990093980663809]"
1020886,2024-09-07,Land Nomad,"[354904864066764804, 435111409320198167, 354990093980663809]","[751100943218507815, 715923016412037221, 828672992976437267]"
1020863,2024-09-07,African Clearing,"[354904864066764804, 715923016412037221, 828672992976437267]","[695276693362835466, 1010781418458206329, 354990093980663809]"
1020859,2024-09-07,African Clearing,"[354904864066764804, 766331860803780629, 828672992976437267]","[695276693362835466, 1010781418458206329, 715923016412037221]"
1020565,2024-09-06,Land Nomad,"[1033770965127135333, 509251341105889280, 1010781418458206329, 354990093980663809]","[695309066771365970, 354904864066764804, 715923016412037221, 828672992976437267]"
1020524,2024-09-06,African Clearing,"[354904864066764804, 1024061084233125888, 715923016412037221, 739435983707308062]","[509251341105889280, 695309066771365970, 828672992976437267, 354990093980663809]"
1020524,2024-09-06,African Clearing,"[354904864066764804, 1024061084233125888, 1010781418458206329, 739435983707308062]","[509251341105889280, 695309066771365970, 828672992976437267, 354990093980663809]"
1020503,2024-09-06,Land Nomad,"[751100943218507815, 1024061084233125888, 1010781418458206329, 828672992976437267]","[509251341105889280, 695309066771365970, 739435983707308062, 354990093980663809]"
1020499,2024-09-06,Land Nomad,"[695309066771365970, 354904864066764804, 739435983707308062, 828672992976437267]","[751100943218507815, 509251341105889280, 1024061084233125888, 354990093980663809]"
1020479,2024-09-06,African Clearing,"[695309066771365970, 1024061084233125888, 715923016412037221, 828672992976437267]","[1215696184048492608, 509251341105889280, 1010781418458206329, 354990093980663809]"
1020474,2024-09-06,African Clearing,"[695309066771365970, 509251341105889280, 1024061084233125888, 354990093980663809]","[1241745368077697135, 715923016412037221, 828672992976437267, 1215696184048492608]"
1018067,2024-09-01,Land Nomad,"[695309066771365970, 435111409320198167, 1010781418458206329, 739435983707308062]","[1033770965127135333, 509251341105889280, 715923016412037221, 354990093980663809]"
1018065,2024-09-01,Land Nomad,"[509251341105889280, 1010781418458206329, 739435983707308062, 828672992976437267]","[695309066771365970, 435111409320198167, 715923016412037221, 354990093980663809]"
1018049,2024-09-01,African Clearing,"[695309066771365970, 435111409320198167, 1010781418458206329, 739435983707308062]","[1033770965127135333, 509251341105889280, 328978193312776212, 354990093980663809]"
1018021,2024-09-01,Land Nomad,"[435111409320198167, 328978193312776212, 295006655702237184, 354990093980663809]","[509251341105889280, 739435983707308062, 828672992976437267, 1093481859607957514]"
1018013,2024-09-01,Land Nomad,"[1033770965127135333, 328978193312776212, 295006655702237184, 1093481859607957514]","[435111409320198167, 1010781418458206329, 739435983707308062, 828672992976437267]"
1018009,2024-09-01,Land Nomad,"[1033770965127135333, 328978193312776212, 739435983707308062, 295006655702237184]","[509251341105889280, 435111409320198167, 1010781418458206329, 828672992976437267]"
1017880,2024-09-01,African Clearing,"[1241745368077697135, 328978193312776212, 581434797117669386, 354990093980663809]","[509251341105889280, 1010781418458206329, 715923016412037221, 828672992976437267]"
